GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,period,EVENT_DATE,year,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
520,2521RTA,,February 2017,22/02/2017,2017,1,Strategic development,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Shabeellaha Dhexe,Jowhar,,Jowhar,2.78088,45.49682,1,Local Source Project,NISA forces in Jowhar discovered an IED hidden in a milk powder tin and placed outside the residence of former Jowhar District Commissioner after being tipped-off. NISA troops safely dismantled the IED.,0
520,2522RTA,,February 2017,22/02/2017,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,,,0,30,Somalia,Banaadir,Mogadisho,,Waaberi,2.01951,45.31,1,Somaliweyn; Local Source Project,"Mortar shells land in the MIA neighbourhood of Waaberi district, but failed to explode.",0
520,2523RTA,,February 2017,22/02/2017,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Wadajir,2.0462,45.33407,1,Somaliweyn; Local Source Project,"Mortar shells hit a home in Wadajir District on 22/02, injuring five. The origin for the shells not known.",0
520,4143RTA,,February 2017,23/02/2017,2017,1,Strategic development,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Mudug,Hobyo,,Ceel Huur,5.0058,48.2699,1,Local Source Project,Al Shabaab fighters attacked Ceelhuur village (c. 48 km South of Hobyo). It was reported that a petrol station owned by a local business woman was burnt by AS fighters. AS later withdrew from the village after a few hour. The motive behind the incident and movements in the area were unknown.,0
520,4144RTA,,February 2017,23/02/2017,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Afmadow,,Dhobley,0.40627,41.01238,2,Local Source Project,"Al Shabaab conducted a huge explosive attack against AMISOM KDF convoy at Jaldesa area (c. 45 km East of Dhobley). An AMISOM KDF armoured vehicle was damaged and three soldiers were injured as a result of the explosion. AMISOM KDF troops conducted security operation where they managed to successfully defuse a number of other IEDs in the surrounding area which was an AMISOM MSR connecting Dhobley, Tabta, Qoqani and Afmadow AMISOM KDF bases.",0
520,2525RTA,,February 2017,23/02/2017,2017,1,Battle-Non-state actor overtakes territory,Galmudug Administration Militia,,3,Al Shabaab,,2,23,Somalia,Mudug,Hobyo,,Eyl,6.2,48.67,1,Shabelle Media Network (Mogadishu),Al Shabaab wrests control of Eyl (Elhur) from Galmudug forces on 23/02. Causalities not known. ,0
520,2526RTA,,February 2017,23/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),Unidentified Clan Group (Somalia),1,Military Forces of Somalia (2017-),Unidentified Clan Group (Somalia),1,11,Somalia,Shabeellaha Hoose,Marka,,Marka,1.71305,44.76388,1,Alldhacdo,"Government forces of different clans (not identified) clash over three days over control of Marka. ""Losses on both sides,"" numbers not known.",10
520,2524RTA,,February 2017,23/02/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),Aid Workers (Somalia),7,27,Somalia,Hiiraan,Belet Weyne,,Xujub,4.67913,45.28853,1,Local Source Project,Al Shabaab abducted two health aid workers and a driver in Xujub. The victims were taken to Buq Aqable (c. 90 km West of Beletweyne). ,0
520,2866RTA,,February 2017,24/02/2017,2017,1,Strategic development,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Government of Puntland (1998-),7,37,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Shabelle Media Network (Mogadishu),Unidentified perpetrators threw two hand grenades at the home of the Governor. No losses were sustained in the explosion.,0
520,2528RTA,,February 2017,24/02/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Government of Somalia (2017-),7,37,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Shabelle Media Network (Mogadishu),Unidentified assailants threw two grenades at the home of the Governor for Bari Region. No causalities. ,0
520,2527RTA,,February 2017,24/02/2017,2017,1,Strategic development,Al Shabaab,,2,,,0,20,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Shabelle Media Network (Mogadishu),Suspected al Shabaab threw several grenades at a bank in Bosaso on the night of 24/02. No causalities reported. ,0
520,4145RTA,,February 2017,24/02/2017,2017,1,Battle-No change of territory,Abgal-Celi Sub-Clan Militia (Somalia),,4,Abgal-Cabdale Caroone Sub-Clan Militia (Somalia),,4,44,Somalia,Shabeellaha Dhexe,Cadale,,Cadale,2.7603,46.3222,1,Local Source Project,Two groups of clan militia clashed at Cadow uul settlement in Cadale district. The intra clan clash came as a result of targeted assassinations between Cabdale Caroone and Celi sub-clans of Abgal that took place in the area. Five people from the warring factions were killed and at least three others were injured.,5
520,4146RTA,,February 2017,24/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Bay,Qansax Dheere,,Hareeri Jiroon,2.82772,42.9667,1,Local Source Project,Unidentified armed men using pistol shot and killed an Interm South West Administration soldier in Hareeri jiroon village (c. 6 km South West of Qansaxdheere). It was reported that the attackers confiscated the weapon of the victim and escape.,1
520,4147RTA,,February 2017,24/02/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Dhulbahante-Baharsame Sub-Clan Group (Somalia),7,37,Somalia,Sool,Lascaanod,,Las Anod,8.47358,47.35441,1,Local Source Project,An unidentified armed man shot and injured another man hailing from Dhulbahante/Bahararsame sub-clan in Laos Caanood town in the night. The motive of the incident was not clear. The perpetrators escaped from the scene.,0
520,2529RTA,,February 2017,24/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),Unidentified Clan Group (Somalia),1,Military Forces of Somalia (2017-),Unidentified Clan Group (Somalia),1,11,Somalia,Shabeellaha Hoose,Marka,,Marka,1.71305,44.76388,1,Alldhacdo,"Government forces of different clans (not identified) clash over three days over control of Marka. ""Losses on both sides,"" numbers not known. ",10
520,4148RTA,,February 2017,24/02/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Bay,Qansax Dheere,,Shata Mundule,2.82663,42.9508,1,Local Source Project,"Al Shabaab fighters abducted a civilian man in Shanta Mundule village (c. 8 km South West of Qansaxdheere). AS fighters accused the victim of having a relationship with the South West State Police Force. The whereabouts of the victim was unknown.",0
520,2530RTA,,February 2017,24/02/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),Government of Somalia (2017-),7,27,Somalia,Banaadir,Mogadisho,,Xamar Jaabjab,2.02764,45.33,1,Shabelle Media Network (Mogadishu),Al Shabaab gunned down a top Intelligence official in Xamar Jabjab during the over night hours. ,1
520,2531RTA,,February 2017,25/02/2017,2017,1,Strategic development,Al Shabaab,,2,,,0,20,Somalia,Shabeellaha Dhexe,Jowhar,,Biyo Cadde,2.9362,45.79202,1,Shabelle Media Network (Mogadishu),17 al Shabaab members dead when an IED they were transporting detonated prematurely. ,17
520,4149RTA,,February 2017,25/02/2017,2017,1,Riots/Protests,Rioters (Somalia),,5,Police Forces of Puntland (1998-),,1,15,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,A group of people conducted a violent demonstration in Netco area of Bossaso in protest to the arrest of an elderly man by police. Police fired warning shots to disperse the crowd. Ten protesters were arrested. There were no reports of immediate casualties.,0
520,4150RTA,,February 2017,25/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Bay,Diinsoor,,Diinsoor,2.40735,42.97655,1,Local Source Project,One South West State soldier was killed by an unidentified armed man outside of Diinsoor town. The incident occurred after the soldier left his house for the SNA Base in the town. The dead body of the soldier was brought to town by the perpetrators who afterwards managed to escape from the scene. One suspect was arrested.,1
520,4151RTA,,February 2017,25/02/2017,2017,1,Strategic development,Leelkayse Clan Militia (Somalia),,4,Civilians (Somalia),Omar Mahmud Clan Group (Somalia),7,47,Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.76924,47.43061,1,Local Source Project,"A UN rented vehicle was hijacked by three armed clan militia from the Leelkase clan in North Galkayo. At the time of the incident there was one UN national staff, one internal guard of a UN Compound and the driver. The hijackers drove the vehicle towards Galdogob district (c. 80 km West of Galkayo). There were no reports of casualties. Latest information indicated that the incident was clan related perpetrated against the Omar Mohamud clan by Leelkase clan militia. The hijacked vehicle belonged to a member of the Omar Mohamud clan.",0
520,2532RTA,,February 2017,25/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),Unidentified Clan Group (Somalia),1,Military Forces of Somalia (2017-),Unidentified Clan Group (Somalia),1,11,Somalia,Shabeellaha Hoose,Marka,,Marka,1.71305,44.76388,1,Alldhacdo,"Government forces of different clans (not identified) clash over three days over control of Marka. ""Losses on both sides,"" numbers not known.",10
520,4152RTA,,February 2017,25/02/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Wardhigley,2.05492,45.33,1,Local Source Project,"Unidentified armed men using pistols shot and killed a clan elder at Ali Kamin junction road vicinity in Wardhigley district. The elder was shot after exiting from a Mosque and was headed towards his home. The elder was one of the delegates who took part in the elections in Galmudug state in 2016. Al Shabaab had vowed to target elders who took part in the election, though their involvement is unclear here. The perpetrators managed to escape.",1
520,4153RTA,,February 2017,26/02/2017,2017,1,Battle-No change of territory,Police Forces of Puntland (1998-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,"Unidentified assailant hurled a grenade at a police checkpoint near Bossaso main market. Four policemen, including Deputy Police Paramilitary Emergency Response Unit, were wounded. The perpetrator managed to escape. Police were reported to be investigating.",0
520,4154RTA,,February 2017,26/02/2017,2017,1,Riots/Protests,Rioters (Somalia),,5,Police Forces of Puntland (1998-),,1,15,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,Hundreds of protesters conducted a violent demonstration in Netco area of Bossaso in protest to the recent arrest of an elderly man. Police fired warning shots to disperse the crowd. A young girl was wounded. 30 protesters were arrested. This was the second day of the protest. ,0
520,4155RTA,,February 2017,26/02/2017,2017,1,Battle-No change of territory,Abgal-Celi Sub-Clan Militia (Somalia),,4,Abgal-Cabdale Caroone Sub-Clan Militia (Somalia),,4,44,Somalia,Shabeellaha Dhexe,Cadale,,Bur-Dheere,2.814,46.1351,1,Local Source Project,Two clan militia clashed in Buurdheere (c. 25 km from Cadale district). There was heavy exchange of gunfire. Reports indicated that neighbouring villages around the area were burnt by warrying parties. The motive of the attack was related to clan conflict between two Abgal sub-clans. Ten people were killed and an unspecified number of people were injured.,10
520,2868RTA,,February 2017,26/02/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Banaadir,Mogadisho,,Dharkenley,2.0095,45.25,1,Alldhacdo,A former MP in the transitional federal administration led by Abdiqasim Salad Hassan who currently works at the office of the Speaker of the Federal Parliament has been shot dead by gunmen in Mogadishu district of Dharkinleey. Al Shabaab later claimed responsibility. ,1
520,2867RTA,,February 2017,26/02/2017,2017,1,Riots/Protests,Rioters (Somalia),Military Forces of Puntland (1998-),5,Military Forces of Puntland (1998-),,1,15,Somalia,Nugaal,Garowe,,Garowe,8.40635,48.48188,1,Raxanreeb,"Puntland forces, upset over lack of pay, forcibly overtake a Puntland government house for several hours. The siege ended after another group of soldiers removed the protesters. ",0
520,4156RTA,,February 2017,26/02/2017,2017,1,Violence against civilians,Military Forces of Somalia (2017-),,1,Civilians (Somalia),,7,17,Somalia,Banaadir,Mogadisho,,Hawl Wadaag,2.04803,45.32,1,Local Source Project,"An SNA soldier, on an armed vehicle, opened fire with the intention of clearing the road while crossing Howlwadag junction. It was reported that a stray bullet hit a school boy near the junction who died. There were no reports of arrests made.",1
520,4157RTA,,February 2017,26/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Wadajir,2.0462,45.33407,1,Local Source Project,Unidentified armed attackers using pistols shot at a group of soldiers sitting in a small tea shop at Siliga area in Wadajir district. Two soldiers and one female bystander died and three other civilians were injured. The perpetrators managed to escape.,3
520,2869RTA,,February 2017,27/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Bondhere,2.04555,45.34,1,Local Source Project,"Suspected al Shabaab fighters, driving a vehicle, clashed with guards of the Central Bank of Somalia in Mogadishu. The guards were reinforced by the government soldiers stationed nearby. Four government soldiers were injured in the clash. Al Shabaab claimed responsibility for the attack.",0
520,2873RTA,,February 2017,27/02/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Hiiraan,Belet Weyne,,Buqda Caqable,4.0601,45.2577,1,Local Source Project,"AS fighters shot and killed two persons in front of a crowd of people at Buqa –Aqable village (c. 90 km South West of Beletweyne Town). The deceased were accused of being members of SNA forces in Hiiraan, and formally al Shabaab.  ",2
520,2872RTA,,February 2017,27/02/2017,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Togdheer,Burao,,Burco,9.74503,45.63403,1,Local Source Project,Vendors at Burao closed their businesses and demonstrated at the main street and later marched to the Office of the Governor in protest to the rising inflation of the Somaliland Shilling to the US Dollar. The demonstration lasted for several hours. The regional authorities promised to resolve the issue and deal with forex traders.,0
520,2870RTA,,February 2017,27/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Local Source Project,"A Surf Toyota Land Cruiser rigged with explosives detonated prematurely near an SNA CP at Ex-control Afgoye in Deynile district. Four government soldiers were wounded. Suspected AS fighters, on board the vehicle, exchanged gunfire with security forces who claimed that they had information about the vehicle. The armed men escaped from the location after the clash. ",0
520,2874RTA,,February 2017,27/02/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),Government of Puntland (1998-),7,27,Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.76924,47.43061,1,Shabelle Media Network (Mogadishu),An unknown gunman has shot and wounded a top Puntland official in the northern site of the city on Monday (27/02) evening. Al Shabaab claimed responsibility the following day. ,0
520,4158RTA,,February 2017,27/02/2017,2017,1,Battle-No change of territory,Unidentified Clan Militia (Somalia),,4,Unidentified Clan Militia (Somalia),,4,44,Somalia,Sool,Lascaanod,,Las Anod,8.47358,47.35441,1,Local Source Project,Two unidentified warring sub clans clashed at Lasanood town due to clan revenge. Two SLP officers were injured in an attempt to capture and disarm the waring sub clans at Lasanood town.,0
520,2871RTA,,February 2017,27/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Mogadishu,2.04139,45.33372,1,Shabelle Media Network (Mogadishu),"A bomber died after his explosives-laden vehicle detonated on 27/02 at a main security checkpoint in Ex-control Junction in Mogadishu, injuring at least four Somali Soldiers. No group had claimed responsibility at the time of reporting.",1
520,2875RTA,,February 2017,28/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Dharkenley,2.0095,45.25,1,Local Source Project,Unidentified armed attackers using pistols shot and killed an SNA soldier at Macalin Nur neighbourhood in Dharkenley district. The attackers took the AK 47 from the soldier after the incident and escaped. The motive behind the killing was unknown.,1
520,2879RTA,,February 2017,28/02/2017,2017,1,Violence against civilians,Galmudug Administration Militia,Habar Gedir-Saad Sub-Clan Group (Somalia),3,Civilians (Somalia),Habar Gedir-Saad Sub-Clan Group (Somalia),7,37,Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.76924,47.43061,1,Local Source Project,A civilian man was shot and killed by a Galmudug soldier near his house in South Galkayo. Both the victim and perpetrator hailed from Sa’ad sub-clan of Habargidir. The perpetrator was arrested by Galmudug Police.,1
520,2876RTA,,February 2017,28/02/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Bay,Baydhabo,,Jiiro Gurey,3.2024,43.2709,1,Local Source Project,Al Shabaab fighters ambushed SWSPF convoy in Jiiro guray (c. 43 km North West of Baidoa). There were no reports of casualties.,0
520,2880RTA,,February 2017,28/02/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Shabeellaha Hoose,Marka,,Marka,1.71305,44.76388,2,Local Source Project,A civilian man was arrested and killed by armed militia manning a CP at Horseed village in Marka district for unknown reasons. The body was taken by locals in the area. The motive of this killing was unknown.,1
520,2877RTA,,February 2017,28/02/2017,2017,1,Battle-No change of territory,Unidentified Clan Militia (Somalia),,4,Unidentified Clan Militia (Somalia),,4,44,Somalia,Mudug,Gaalkacyo,,Saaxo,6.71667,47,1,Local Source Project,A pastoralist was shot and killed and another was wounded by armed men in an inter clan incident (identities not known) at Saaxo-qurun (c. 45 km West of Galkayo).,1
520,2878RTA,,February 2017,28/02/2017,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Government of Somalia (2017-),7,37,Somalia,Banaadir,Mogadisho,,Waaberi,2.01951,45.31,1,Shabelle Media Network (Mogadishu),A senior government official is assassinated by a car bomb during the morning hours. Perpetrators not known. ,1
520,4159RTA,,February 2017,28/02/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Xamar Jaabjab,2.02764,45.33,1,Local Source Project,"On 28 February, an under vehicle IED detonated in Hamarjajab district killing the vehicle’s owner, who was reportedly a businessman from the Somali diaspora.",1
520,2885RTA,,March 2017,1/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Bay,Baydhabo,,Baidoa,3.11718,43.6469,1,Local Source Project,"Al Shabaab elements shot and killed a woman who was a delegate of MP election in Mursal neighbourhood, near her resident. The attackers escape from the scene.",1
520,2884RTA,,March 2017,1/3/17,2017,1,Strategic development,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,Five hand grenades were planted by unidentified perpetrators on the road between Bossaso main market and Netco area. The hand grenades were discovered and subsequently removed and neutralised by security forces.,0
520,2881RTA,,March 2017,1/3/17,2017,1,Remote violence,Military Forces of Kenya (2013-),,8,Al Shabaab,,2,28,Somalia,Gedo,Garbahaarey,,Ceel Cadde,3.03594,41.86737,1,Local Source Project,KDF warplanes hit an al Shabaab convoy that was headed to fetch water from a borehole in Ceel Cade Village (c. 88 km South East of Belethawa town). The convoy of two water tankers and two Toyota land-cruiser pickups transporting unknown numbers of al Shabaab fighter were destroyed. Causalities not reported.,0
520,2882RTA,,March 2017,1/3/17,2017,1,Remote violence,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Banaadir,Mogadisho,,Dharkenley,2.0095,45.25,1,Local Source Project,"An IED placed under the seat of a vehicle owned by school teacher exploded at Dabakayo Madow in Dharkenley district. The victim, who was in the car at the time of the explosion, was killed and two bystanders were slightly injured. Unconfirmed reports indicated that the victim was working informally for NISA. Al Shabaab claimed responsibility for the attack.",1
520,2883RTA,,March 2017,1/3/17,2017,1,Remote violence,Military Forces of Kenya (2013-),,8,Al Shabaab,,2,28,Somalia,Gedo,Ceel Waaq,,Hara Madheera,2.86667,41.71667,1,Local Source Project,KDF conducted an air offensive operation against al Shabaab commanders holding a meeting in Haramandheera Village (c. 77 km North East of Ceel waaq town) killing dozens of fighters and un-named commanders who were apparently planning attacks in the region. ,12
520,2886RTA,,March 2017,1/3/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Xamar Jaabjab,2.02764,45.33,1,Local Source Project,A dead body of a woman was found near the second bridge in Hamar jajab district. Reports indicated that there were signs of gunshot observed on the body. Police forces attended to the scene and took the body of the victim to CID for further investigation.,1
520,2887RTA,,March 2017,2/3/17,2017,1,Battle-No change of territory,AMISOM: African Union Mission in Somalia (2007-) (Kenya),Military Forces of Somalia (2017-),8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Afmadow,,Afmadow,0.5172,42.071,1,Associated Press,At least 57 members of al-Shabab were killed and a large cache of weapons recovered on 02/03 as African Union and Somali forces attacked one of their camps outside Afmadhow. ,57
520,2889RTA,,March 2017,2/3/17,2017,1,Riots/Protests,Rioters (Somalia),Police Forces of Somalia (2017-),5,,,0,50,Somalia,Hiiraan,Belet Weyne,,Belet Weyne,4.73598,45.20427,1,Dalsan Radio (Mogadishu),Police in Beledweyne in Hirshabelle blocked a main road and bridge accessing the town to protest delay in salaries. ,0
520,4160RTA,,March 2017,2/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Gedo,Dolow,,Bula Hawa,3.92761,41.87418,1,Local Source Project,Suspected al Shabaab fighters tossed a HG into the residence of a local clan elder in Belet-Hawa on 2 March. The elder and three other persons were injured in the attack. Three men were arrested in relation to the incident. ,0
520,3172RTA,,March 2017,2/3/17,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Military Forces of Somalia (2017-),Government of Somalia (2017-),1,13,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Local Source Project,Suspected IED attached to a luxury (Harriar) Vehicle owned by Garas –Baley Deputy Chairman detonated at Garas-baley vicinity near Macaane Hospital in Dayniile district. The owner of the car was not in the vehicle at the time of the explosion. One SNAF soldier was reportedly injured. No group claimed responsibility for the attack.,0
520,2888RTA,,March 2017,2/3/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Dhexe,Jowhar,,Mahadaay,2.97043,45.53468,1,Twitter.com in English 1102 gmt 2 Mar 17 ,"Al Shabaab ambush a group of government forces at Mahadaay. Two soldiers reported killed, vehicle destroyed. ",2
520,3175RTA,,March 2017,3/3/17,2017,1,Strategic development,Al Shabaab,,2,,,0,20,Somalia,Bay,Buur Xakaba,,Buur Xakaba,2.80488,44.08205,1,Local Source Project,"Three al Shabaab fighters carrying an IED using a motorbike, were reportedly killed when the IED exploded before reaching their target destination in Buur Hakabo town.",3
520,4161RTA,,March 2017,3/3/17,2017,1,Battle-No change of territory,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Afmadow,,Dhobley,0.40627,41.01238,2,Local Source Project,"On 3 March, al Shabaab elements ambushed AMISOM and SNAF troops on patrol at Elbeet (ca.65km south of Dhobley). One Kenyan soldier was reported injured in the exchange of gunfire. ",0
520,3174RTA,,March 2017,3/3/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Bakool,Xudur,,Garas Weyne,4.26505,43.48478,1,Local Source Project,SNA forces in a security operation clashed with al Shabaab driving a motorbike near Garasweyne village (approx. 48kms NWof Xudur town). The AS fighters managed to escape from the scene. One AS fighter was reportedly injured in the attack. SNA forces returned to their base in Xudur town.,0
520,3173RTA,,March 2017,3/3/17,2017,1,Violence against civilians,Habar Gedir-Saad Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Habar Gedir-Saad Sub-Clan Group (Somalia),7,47,Somalia,Mudug,Gaalkacyo,,Hingod,6.4167,48.6,1,Local Source Project,"A civilian was shot and killed by an armed man at Hingod village (c. 140 km East of Galkayo). The motive behind the killing is not clear, however reports indicate that the perpetrator arrived from Mogadishu before the incident took place. The perpetrator was arrested by Galmudug Police. Both the victim and the perpetrator hail from Sa’ad sub-clan of Habargidir.",1
520,3177RTA,,March 2017,3/3/17,2017,1,Battle-No change of territory,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Badhaadhe,,Hoosingo,-0.17715,41.27701,2,Local Source Project,"Al Shabaab fighters ambushed AMISOM KDF and SNA on security patrol at Elbeet, nomadic settlement area approx. 15km N of Husungo village and approx. 65km S of Dhobley. Reportedly there was an exchange of gunfire for about 15 minutes resulting in on injured KDF officer. Al Shabaab escaped from the scene and their casualties’ remain unknown. The injured KDF officer was taken to Hosungo AMISOM KDF comp for treatment.",0
520,3176RTA,,March 2017,3/3/17,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-) (Ethiopia),,8,Unidentified Armed Group (Somalia),,3,38,Somalia,Bay,Baydhabo,,Mooda Mooda,3.00703,43.84937,1,Local Source Project,"An IED planted on the road targeting an ENDF military vehicle convoy from Buur-Hakaba to Baidoa, exploded at Mooda-Mooda village (26Km SE of Baidoa). No casualties or damage reported.",0
520,2890RTA,,March 2017,4/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),Government of Somalia (2017-),7,27,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,"Alleged al Shasbaab members hurled two hand grenades at Bossaso Civil Court, wounding four civilians. Following the incident, an exchange of gunfire occurred between police and perpetrators. One perpetrator was arrested.",0
520,3178RTA,,March 2017,4/3/17,2017,1,Battle-No change of territory,Police Forces of Puntland (1998-),,1,Al Shabaab,,2,12,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,Following a grenade attack on a court building the police and the al Shabaab perpetrators exchanged gunfire. One arrest reported. ,0
520,3183RTA,,March 2017,4/3/17,2017,1,Remote violence,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Shabeellaha Hoose,Qoryooley,,Buulo Sheekh,1.75308,44.55969,1,Local Source Project,An RCIED exploded at an SNA post in Buulo-Sheikh 5KM from Qoryoley district. At least three SNA soldiers died and two others were wounded. No group claimed the responsibility for the attack.,3
520,3185RTA,,March 2017,4/3/17,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Banaadir,Mogadisho,,Dharkenley,2.0095,45.25,1,Local Source Project,"Local business people in Suuq-Boocle Market, Dharkenley district briefly closed the market protesting against extortion by municipal government tax collectors. They requested government officials’ intervention in this issue. No incident was reported during the peaceful demonstration.",0
520,3179RTA,,March 2017,4/3/17,2017,1,Battle-Non-state actor overtakes territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Dhexe,Jowhar,,Jowhar,2.78088,45.49682,2,Local Source Project,Al Shabaab fighters attacked Saabun settlement 20KM east of Jowhar town and exchanged heavy gun fire with government forces. AS briefly captured the area and later withdrew same day. One government soldier was reportedly killed while another was injured. Causalities from AS fighters was not confirmed.,1
520,3181RTA,,March 2017,4/3/17,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Shabeellaha Dhexe,Jowhar,,Jowhar,2.78088,45.49682,1,Local Source Project,An RCIED contained in a plastic bag and left under a tree shade frequented by municipal tax collectors detonated. A young boy who drew the attention of the people nearby to the suspicious parcel was badly injured by the blast and was rushed to Jowhar hospital for treatment. No group claimed responsibility for the attack.,0
